movieId,title,genres,rating_count,popularity_percent_rank,avg_rating,quality_percent_rank,balanced_score,quality_focused_score,popularity_focused_score,balanced_position,quality_focused_position,popularity_focused_position,rank_spread
2690,"Ideal Husband, An (1999)",Comedy|Romance,144,0.4931,3.8819,0.8343,0.6637,0.7319,0.5954,688,601,1167,566
8910,I Heart Huckabees (2004),Comedy,192,0.596,3.7656,0.7298,0.6629,0.6896,0.6362,689,766,991,302
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,363,0.7831,3.5468,0.5421,0.6626,0.6144,0.7108,690,1084,717,394
2360,"Celebration, The (Festen) (1998)",Drama,104,0.3707,4.0817,0.9542,0.6624,0.7791,0.5457,691,434,1347,913
6979,WarGames (1983),Drama|Sci-Fi|Thriller,246,0.678,3.6687,0.6469,0.6624,0.6562,0.6686,691,911,868,220
945,Top Hat (1935),Comedy|Musical|Romance,118,0.4181,3.9873,0.9065,0.6623,0.7599,0.5646,692,489,1276,787
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,480,0.8465,3.4594,0.478,0.6623,0.5886,0.736,692,1173,610,563
37741,Capote (2005),Crime|Drama,168,0.5499,3.8155,0.7734,0.6616,0.7063,0.6169,693,703,1071,378
2565,"King and I, The (1956)",Drama|Musical|Romance,194,0.5986,3.7577,0.7247,0.6616,0.6869,0.6364,693,782,988,295
3246,Malcolm X (1992),Drama,201,0.6105,3.7438,0.7119,0.6612,0.6815,0.6409,694,810,972,278
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,118,0.4181,3.9831,0.9036,0.6609,0.758,0.5637,695,494,1283,789
249,Immortal Beloved (1994),Drama|Romance,247,0.6783,3.664,0.6434,0.6609,0.6539,0.6678,695,922,871,227
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,468,0.8427,3.4594,0.4783,0.6605,0.5877,0.7334,696,1176,620,556
3545,Cabaret (1972),Drama|Musical,154,0.5169,3.8474,0.8038,0.6604,0.7178,0.603,697,657,1139,482
3819,Tampopo (1985),Comedy,95,0.3311,4.2053,0.989,0.6601,0.7917,0.5285,698,400,1406,1006
1171,Bob Roberts (1992),Comedy,180,0.5722,3.7861,0.7476,0.6599,0.695,0.6248,699,753,1038,339
2357,Central Station (Central do Brasil) (1998),Drama,114,0.4065,4.0,0.9124,0.6594,0.7606,0.5583,700,486,1301,815
1963,Take the Money and Run (1969),Comedy|Crime,117,0.4153,3.9829,0.9033,0.6593,0.7569,0.5617,701,496,1290,794
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,158,0.527,3.8354,0.7916,0.6593,0.7122,0.6064,701,682,1122,440
333,Tommy Boy (1995),Comedy,539,0.8663,3.4193,0.4517,0.659,0.5761,0.7419,702,1215,587,628
4967,No Man's Land (2001),Drama|War,97,0.3409,4.1495,0.9768,0.6588,0.786,0.5316,703,416,1398,982
3505,No Way Out (1987),Drama|Mystery|Thriller,133,0.4661,3.9023,0.8509,0.6585,0.7355,0.5815,704,587,1213,626
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,236,0.6642,3.6758,0.6525,0.6583,0.656,0.6607,705,912,894,207
3507,"Odd Couple, The (1968)",Comedy,165,0.5439,3.8152,0.7728,0.6583,0.7041,0.6126,706,715,1096,390
4002,"Planes, Trains & Automobiles (1987)",Comedy,340,0.7662,3.5559,0.5505,0.6583,0.6152,0.7015,706,1082,746,376
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,465,0.8415,3.4527,0.4743,0.6579,0.5844,0.7313,707,1186,630,556
4007,Wall Street (1987),Drama,221,0.6428,3.6991,0.6726,0.6577,0.6637,0.6518,708,872,932,224
2096,Sleeping Beauty (1959),Animation|Children|Musical,326,0.7593,3.5629,0.5559,0.6576,0.6169,0.6982,709,1076,755,367
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,168,0.5499,3.8036,0.7646,0.6573,0.7002,0.6143,710,732,1088,378
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,120,0.4244,3.9542,0.8895,0.6569,0.75,0.5639,711,527,1282,755
1380,Grease (1978),Comedy|Musical|Romance,819,0.9322,3.323,0.3817,0.6569,0.5468,0.767,711,1320,494,826
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,270,0.7065,3.6204,0.607,0.6568,0.6369,0.6767,712,997,831,285
3186,"Girl, Interrupted (1999)",Drama,258,0.6927,3.6337,0.6193,0.656,0.6413,0.6707,713,979,861,266
2137,Charlotte's Web (1973),Animation|Children,281,0.7163,3.605,0.5951,0.6557,0.6315,0.6799,714,1014,821,300
1441,Benny & Joon (1993),Comedy|Romance,316,0.7502,3.5696,0.5612,0.6557,0.6179,0.6935,715,1068,770,353
2872,Excalibur (1981),Adventure|Fantasy,317,0.7514,3.5678,0.5599,0.6557,0.6174,0.694,715,1071,768,356
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,148,0.5035,3.8514,0.807,0.6552,0.7159,0.5945,716,667,1173,506
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,106,0.3792,4.033,0.93,0.6546,0.7648,0.5444,717,472,1353,881
531,"Secret Garden, The (1993)",Children|Drama,370,0.7872,3.5162,0.522,0.6546,0.6015,0.7076,717,1127,726,410
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,311,0.7461,3.5707,0.5628,0.6544,0.6178,0.6911,718,1070,778,352
647,Courage Under Fire (1996),Action|Crime|Drama|War,384,0.7944,3.5013,0.5135,0.654,0.5978,0.7101,719,1143,719,424
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,656,0.9005,3.3613,0.4074,0.654,0.5553,0.7526,719,1292,548,744
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,230,0.6547,3.6761,0.6529,0.6538,0.6534,0.6542,720,924,922,204
288,Natural Born Killers (1994),Action|Crime|Thriller,1168,0.9639,3.2658,0.3434,0.6536,0.5295,0.7777,721,1389,456,933
931,Spellbound (1945),Mystery|Romance|Thriller,124,0.4382,3.9315,0.8688,0.6535,0.7396,0.5674,722,562,1265,703
1678,"Joy Luck Club, The (1993)",Drama|Romance,233,0.6588,3.6695,0.6478,0.6533,0.6511,0.6555,723,932,915,209
736,Twister (1996),Action|Adventure|Romance|Thriller,1652,0.9859,3.2267,0.3208,0.6533,0.5203,0.7863,723,1428,425,1003
45,To Die For (1995),Comedy|Drama|Thriller,463,0.8402,3.4384,0.4661,0.6532,0.5783,0.728,724,1206,639,567
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,122,0.4306,3.9426,0.8754,0.653,0.742,0.5641,725,551,1280,729
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,123,0.4341,3.935,0.8707,0.6524,0.7397,0.5651,726,561,1274,713
1955,Kramer vs. Kramer (1979),Drama,230,0.6547,3.6717,0.65,0.6524,0.6514,0.6533,726,930,927,204
2,Jumanji (1995),Adventure|Children|Fantasy,1111,0.9601,3.2642,0.3424,0.6513,0.5277,0.7748,727,1400,472,928
2018,Bambi (1942),Animation|Children|Drama,366,0.7841,3.5096,0.5182,0.6511,0.598,0.7043,728,1141,736,413
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,877,0.9388,3.2976,0.3628,0.6508,0.5356,0.766,729,1368,497,871
3019,Drugstore Cowboy (1989),Crime|Drama,172,0.5571,3.782,0.7442,0.6507,0.6881,0.6132,730,778,1095,365
2490,Payback (1999),Action|Thriller,422,0.8211,3.4609,0.4799,0.6505,0.5823,0.7187,731,1195,685,510
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,135,0.4711,3.8778,0.8293,0.6502,0.7218,0.5786,732,643,1221,578
906,Gaslight (1944),Drama|Thriller,99,0.3503,4.0707,0.9492,0.6497,0.7695,0.5299,733,458,1402,944
373,Red Rock West (1992),Thriller,171,0.5562,3.7807,0.7429,0.6496,0.6869,0.6122,734,781,1099,365
4427,"Lion in Winter, The (1968)",Drama,92,0.3176,4.1685,0.9812,0.6494,0.7821,0.5167,735,423,1452,1029
1301,Forbidden Planet (1956),Drama|Sci-Fi,189,0.5904,3.7407,0.7084,0.6494,0.673,0.6258,735,842,1031,296
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,592,0.8826,3.3725,0.4156,0.6491,0.5557,0.7425,736,1290,583,707
66097,Coraline (2009),Animation|Fantasy|Thriller,160,0.5333,3.8031,0.7643,0.6488,0.695,0.6026,737,754,1144,407
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,434,0.8267,3.4459,0.4708,0.6488,0.5776,0.72,737,1209,678,531
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,284,0.7207,3.588,0.576,0.6483,0.6194,0.6772,738,1060,830,322
3741,Badlands (1973),Crime|Drama|Thriller,93,0.322,4.1452,0.9746,0.6483,0.7788,0.5178,739,436,1445,1009
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,327,0.7599,3.5398,0.5364,0.6481,0.6035,0.6928,740,1118,772,378
2105,Tron (1982),Action|Adventure|Sci-Fi,512,0.86,3.3994,0.4363,0.6481,0.5634,0.7329,740,1263,622,641
39183,Brokeback Mountain (2005),Drama|Romance,270,0.7065,3.6,0.5882,0.6474,0.6237,0.671,741,1046,860,305
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,149,0.5066,3.8322,0.7878,0.6472,0.7035,0.591,742,720,1181,461
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,510,0.8594,3.398,0.435,0.6472,0.5623,0.7321,742,1266,626,640
3498,Midnight Express (1978),Drama,131,0.4589,3.8817,0.8333,0.6461,0.721,0.5712,743,647,1248,601
3101,Fatal Attraction (1987),Drama|Thriller,445,0.8333,3.427,0.4586,0.646,0.571,0.7209,744,1236,669,567
5956,Gangs of New York (2002),Crime|Drama,361,0.7812,3.4972,0.5097,0.6455,0.5912,0.6998,745,1160,752,415
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,141,0.4862,3.8475,0.8045,0.6453,0.709,0.5817,746,692,1212,520
3033,Spaceballs (1987),Comedy|Sci-Fi,586,0.8798,3.3643,0.4109,0.6453,0.5515,0.7391,746,1304,593,711
8533,"Notebook, The (2004)",Drama|Romance,190,0.5926,3.7289,0.6977,0.6452,0.6662,0.6241,747,863,1043,296
27831,Layer Cake (2004),Crime|Drama|Thriller,140,0.4837,3.85,0.806,0.6449,0.7093,0.5804,748,691,1215,524
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,370,0.7872,3.4892,0.5025,0.6449,0.5879,0.7018,748,1175,744,431
2371,Fletch (1985),Comedy|Crime|Mystery,323,0.7561,3.5341,0.5333,0.6447,0.6001,0.6893,749,1133,782,384
1608,Air Force One (1997),Action|Thriller,705,0.9121,3.3156,0.3751,0.6436,0.5362,0.751,750,1365,558,807
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,201,0.6105,3.704,0.6764,0.6434,0.6566,0.6303,751,908,1012,261
1958,Terms of Endearment (1983),Comedy|Drama,252,0.6833,3.6151,0.6036,0.6434,0.6275,0.6594,751,1029,898,278
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,272,0.7087,3.5901,0.5782,0.6434,0.6173,0.6696,751,1073,865,322
154,Beauty of the Day (Belle de jour) (1967),Drama,166,0.5471,3.7771,0.7392,0.6431,0.6815,0.6047,752,808,1130,378
8958,Ray (2004),Drama,192,0.596,3.7161,0.6899,0.643,0.6617,0.6242,753,881,1042,289
34162,Wedding Crashers (2005),Comedy|Romance,347,0.7702,3.5058,0.5154,0.6428,0.5918,0.6938,754,1157,769,403
1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,600,0.8842,3.3525,0.4014,0.6428,0.5463,0.7394,754,1326,591,735
1042,That Thing You Do! (1996),Comedy|Drama,423,0.8214,3.4338,0.4639,0.6427,0.5712,0.7142,755,1234,702,532
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,133,0.4661,3.8647,0.8186,0.6423,0.7128,0.5718,756,679,1247,568
5679,"Ring, The (2002)",Horror|Mystery|Thriller,504,0.855,3.3919,0.4297,0.6423,0.5573,0.7274,756,1286,641,645
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1735,0.9884,3.187,0.2963,0.6423,0.5039,0.7808,756,1502,448,1054
5992,"Hours, The (2002)",Drama|Romance,189,0.5904,3.7222,0.694,0.6422,0.6629,0.6215,757,875,1052,295
6323,Identity (2003),Crime|Horror|Mystery|Thriller,245,0.677,3.6204,0.6073,0.6422,0.6282,0.6561,757,1026,911,269
282,Nell (1994),Drama,587,0.8807,3.3543,0.4027,0.6417,0.5461,0.7373,758,1327,605,722
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,471,0.8437,3.4045,0.4391,0.6414,0.5605,0.7223,759,1272,660,612
6188,Old School (2003),Comedy,282,0.7178,3.5727,0.5647,0.6412,0.6106,0.6719,760,1097,856,337
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,702,0.9105,3.3105,0.3716,0.6411,0.5333,0.7489,761,1375,565,810
4873,Waking Life (2001),Animation|Drama|Fantasy,163,0.5402,3.7791,0.7414,0.6408,0.681,0.6005,762,811,1150,388
5135,Monsoon Wedding (2001),Comedy|Romance,139,0.4812,3.8417,0.7982,0.6397,0.7031,0.5763,763,722,1233,511
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,1007,0.9504,3.2354,0.3289,0.6397,0.5154,0.764,763,1454,503,951
225,Disclosure (1994),Drama|Thriller,617,0.8895,3.3363,0.3895,0.6395,0.5395,0.7395,764,1353,590,763
538,Six Degrees of Separation (1993),Drama,216,0.6378,3.6597,0.6409,0.6394,0.64,0.6387,765,982,981,217
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,237,0.667,3.6245,0.6117,0.6394,0.6283,0.6504,766,1025,936,259
46723,Babel (2006),Drama|Thriller,201,0.6105,3.694,0.6679,0.6392,0.6507,0.6277,767,936,1025,258
5103,"Sandlot, The (1993)",Children|Comedy|Drama,186,0.5844,3.7177,0.6918,0.6381,0.6596,0.6166,768,896,1074,306
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,530,0.8644,3.3642,0.4105,0.6375,0.5467,0.7282,769,1322,637,685
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,213,0.6309,3.6643,0.6438,0.6373,0.6399,0.6347,770,983,996,226
2726,"Killing, The (1956)",Crime|Film-Noir,98,0.3456,4.0306,0.9284,0.637,0.7536,0.5204,771,512,1432,920
2022,"Last Temptation of Christ, The (1988)",Drama,135,0.4711,3.8444,0.8023,0.6367,0.7029,0.5705,772,723,1253,530
6796,Boyz N the Hood (1991),Crime|Drama,185,0.5829,3.7162,0.6902,0.6365,0.658,0.6151,773,902,1080,307
947,My Man Godfrey (1936),Comedy|Romance,95,0.3311,4.0579,0.9416,0.6364,0.7585,0.5143,774,491,1464,973
581,"Celluloid Closet, The (1995)",Documentary,105,0.3754,3.9667,0.8967,0.6361,0.7403,0.5318,775,560,1395,835
1693,Amistad (1997),Drama|Mystery,235,0.6626,3.6213,0.6086,0.6356,0.6248,0.6464,776,1039,951,263
6863,School of Rock (2003),Comedy|Musical,475,0.8449,3.3853,0.4262,0.6356,0.5519,0.7193,776,1303,682,621
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1239,0.9708,3.1953,0.3004,0.6356,0.5015,0.7697,776,1509,490,1019
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,98,0.3456,4.0204,0.9256,0.6356,0.7516,0.5196,777,525,1435,910
73,"Misérables, Les (1995)",Drama|War,148,0.5035,3.8074,0.7674,0.6354,0.6882,0.5826,778,776,1206,430
728,Cold Comfort Farm (1995),Comedy,177,0.5675,3.7345,0.7031,0.6353,0.6624,0.6082,779,878,1113,334
1092,Basic Instinct (1992),Crime|Mystery|Thriller,573,0.8766,3.3421,0.3939,0.6353,0.5387,0.7318,779,1358,627,731
3068,"Verdict, The (1982)",Drama|Mystery,113,0.4024,3.9292,0.8672,0.6348,0.7278,0.5418,780,618,1361,743
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,842,0.9344,3.2476,0.3352,0.6348,0.515,0.7546,780,1456,544,912
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,134,0.4683,3.8433,0.801,0.6347,0.7012,0.5681,781,727,1263,536
3476,Jacob's Ladder (1990),Horror|Mystery,243,0.6742,3.6049,0.5948,0.6345,0.6186,0.6504,782,1064,937,282
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,119,0.4222,3.895,0.8462,0.6342,0.719,0.5494,783,654,1332,678
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,324,0.7577,3.5,0.5107,0.6342,0.5848,0.6836,783,1184,804,401
22,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller,512,0.86,3.3623,0.4083,0.6342,0.5438,0.7245,783,1337,652,685
53123,Once (2006),Drama|Musical|Romance,106,0.3792,3.9528,0.8886,0.6339,0.7358,0.532,784,584,1394,810
89492,Moneyball (2011),Drama,108,0.3845,3.9491,0.882,0.6332,0.7327,0.5337,785,598,1389,791
5791,Frida (2002),Drama|Romance,149,0.5066,3.7987,0.7599,0.6332,0.6839,0.5826,785,795,1207,422
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,301,0.7357,3.5299,0.5308,0.6332,0.5922,0.6742,785,1156,842,371
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,500,0.8534,3.367,0.4131,0.6332,0.5452,0.7213,785,1332,667,665
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,209,0.6246,3.6603,0.6412,0.6329,0.6363,0.6296,786,999,1016,230
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,210,0.6259,3.6571,0.6394,0.6326,0.6353,0.6299,787,1002,1014,227
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,505,0.8562,3.3624,0.4087,0.6325,0.5429,0.722,788,1342,664,678
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War,137,0.4768,3.8321,0.7875,0.6321,0.6943,0.57,789,757,1256,499
2301,History of the World: Part I (1981),Comedy|Musical,219,0.6406,3.637,0.6237,0.6321,0.6288,0.6355,789,1024,994,235
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,113,0.4024,3.9159,0.861,0.6317,0.7234,0.54,790,637,1370,733
55442,Persepolis (2007),Animation|Drama,104,0.3707,3.9567,0.892,0.6314,0.7356,0.5271,791,586,1412,826
97304,Argo (2012),Drama|Thriller,114,0.4065,3.9079,0.8553,0.6309,0.7207,0.5411,792,650,1364,714
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,188,0.5885,3.6995,0.6733,0.6309,0.6478,0.6139,792,949,1089,297
51540,Zodiac (2007),Crime|Drama|Thriller,191,0.5935,3.6937,0.6676,0.6306,0.6454,0.6158,793,957,1077,284
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance,200,0.6089,3.675,0.6522,0.6306,0.6392,0.6219,793,985,1051,258
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,83,0.2706,4.2108,0.9903,0.6304,0.7744,0.4865,794,447,1566,1119
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,176,0.565,3.7244,0.6955,0.6303,0.6564,0.6041,795,910,1133,338
653,Dragonheart (1996),Action|Adventure|Fantasy,742,0.9184,3.2642,0.3421,0.6303,0.515,0.7455,795,1455,576,879
1982,Halloween (1978),Horror,310,0.7439,3.5065,0.516,0.6299,0.5844,0.6755,796,1187,838,391
2407,Cocoon (1985),Comedy|Sci-Fi,560,0.871,3.3348,0.3889,0.6299,0.5335,0.7264,796,1373,645,728
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,200,0.6089,3.6725,0.6507,0.6298,0.6381,0.6214,797,992,1053,256
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,405,0.8095,3.4173,0.4498,0.6296,0.5577,0.7016,798,1284,745,539
236,French Kiss (1995),Action|Comedy|Romance,603,0.8854,3.3134,0.3729,0.6292,0.5266,0.7317,799,1405,629,776
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,167,0.5483,3.7425,0.7094,0.6288,0.661,0.5966,800,887,1164,364
2677,Buena Vista Social Club (1999),Documentary|Musical,119,0.4222,3.8824,0.8349,0.6285,0.7111,0.546,801,688,1345,657
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,112,0.3992,3.9107,0.8578,0.6285,0.7202,0.5368,802,652,1377,725
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,215,0.6356,3.6349,0.6215,0.6285,0.6257,0.6314,802,1035,1007,233
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,101,0.3559,3.9752,0.8999,0.6279,0.7367,0.5191,803,578,1438,860
8914,Primer (2004),Drama|Sci-Fi,140,0.4837,3.8143,0.7721,0.6279,0.6856,0.5702,803,786,1254,468
3668,Romeo and Juliet (1968),Drama|Romance,150,0.5091,3.7833,0.7454,0.6273,0.6745,0.58,804,838,1216,412
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,98,0.3456,3.9898,0.9077,0.6266,0.7391,0.5142,805,567,1465,898
6879,Runaway Jury (2003),Drama|Thriller,158,0.527,3.7595,0.726,0.6265,0.6663,0.5867,806,861,1194,388
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,423,0.8214,3.3924,0.4306,0.626,0.5479,0.7042,807,1317,737,580
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,190,0.5926,3.6842,0.6588,0.6257,0.639,0.6125,808,986,1097,289
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,97,0.3409,3.9948,0.9102,0.6255,0.7394,0.5117,809,564,1477,913
4033,Thirteen Days (2000),Drama|Thriller|War,173,0.5581,3.7197,0.6927,0.6254,0.6523,0.5985,810,928,1154,344
7139,In America (2002),Drama|Romance,120,0.4244,3.875,0.8264,0.6254,0.7058,0.545,811,707,1350,643
2730,Barry Lyndon (1975),Drama|Romance|War,138,0.4793,3.8116,0.7706,0.6249,0.6832,0.5667,812,798,1266,468
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,146,0.4981,3.7911,0.7508,0.6245,0.675,0.5739,813,833,1243,430
4499,Dirty Rotten Scoundrels (1988),Comedy,206,0.6199,3.6408,0.6274,0.6237,0.6252,0.6222,814,1036,1049,235
41285,Match Point (2005),Crime|Drama|Romance,169,0.5534,3.7219,0.6937,0.6235,0.6516,0.5954,815,929,1167,352
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,158,0.527,3.7532,0.7194,0.6232,0.6617,0.5847,816,882,1200,384
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,131,0.4589,3.8321,0.7872,0.623,0.6887,0.5574,817,770,1306,536
5502,Signs (2002),Horror|Sci-Fi|Thriller,555,0.8701,3.3162,0.376,0.623,0.5242,0.7218,817,1416,665,751
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,702,0.9105,3.2493,0.3355,0.623,0.508,0.738,817,1490,597,893
785,Kingpin (1996),Comedy,543,0.8666,3.3214,0.3792,0.6229,0.5254,0.7204,818,1409,676,733
1350,"Omen, The (1976)",Horror|Mystery|Thriller,275,0.7128,3.5327,0.5326,0.6227,0.5867,0.6588,819,1179,901,360
1485,Liar Liar (1997),Comedy,851,0.9353,3.2133,0.3101,0.6227,0.4977,0.7478,819,1521,569,952
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,209,0.6246,3.634,0.6205,0.6226,0.6218,0.6234,820,1053,1045,233
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,360,0.7809,3.4347,0.4642,0.6226,0.5592,0.6859,820,1278,798,480
900,"American in Paris, An (1951)",Musical|Romance,175,0.5631,3.7086,0.6808,0.6219,0.6455,0.5984,821,956,1156,335
2167,Blade (1998),Action|Horror|Thriller,586,0.8798,3.2995,0.3641,0.6219,0.5188,0.7251,821,1437,651,786
6380,Capturing the Friedmans (2003),Documentary,91,0.3136,4.033,0.9297,0.6216,0.7449,0.4984,822,546,1525,979
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,213,0.6309,3.6268,0.6124,0.6216,0.6179,0.6253,822,1067,1036,245
376,"River Wild, The (1994)",Action|Thriller,551,0.8688,3.3149,0.3741,0.6215,0.5225,0.7204,823,1424,675,749
3526,Parenthood (1989),Comedy|Drama,252,0.6833,3.5675,0.5593,0.6213,0.5965,0.6461,824,1147,952,323
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,91,0.3136,4.0275,0.9278,0.6207,0.7435,0.4978,825,548,1529,981
277,Miracle on 34th Street (1994),Drama,463,0.8402,3.3521,0.4011,0.6207,0.5329,0.7085,825,1378,723,655
1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,562,0.8716,3.3043,0.3679,0.6197,0.519,0.7205,826,1436,673,763
84152,Limitless (2011),Sci-Fi|Thriller,122,0.4306,3.8525,0.8085,0.6196,0.6952,0.544,827,750,1356,606
786,Eraser (1996),Action|Drama|Thriller,797,0.9275,3.2133,0.3104,0.619,0.4955,0.7424,828,1532,584,948
1305,"Paris, Texas (1984)",Drama|Romance,130,0.4561,3.8231,0.7812,0.6186,0.6837,0.5536,829,797,1317,520
949,East of Eden (1955),Drama,104,0.3707,3.9279,0.866,0.6183,0.7174,0.5193,830,661,1437,776
2707,Arlington Road (1999),Thriller,344,0.7677,3.4433,0.4686,0.6182,0.5583,0.678,831,1281,825,456
1279,Night on Earth (1991),Comedy|Drama,140,0.4837,3.7929,0.7524,0.618,0.6718,0.5643,832,845,1278,446
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,428,0.8239,3.3657,0.4121,0.618,0.5357,0.7004,832,1367,748,619
